MOMENT,LOCATION,CRIME,VICTIM_SEX,VICTIM_AGE,OCCURRENCES
AFTERNOON,STREET,SEX_CRIME,F,40,3
AFTERNOON,STREET,SEX_CRIME,F,41,4
AFTERNOON,STREET,SEX_CRIME,F,42,4
AFTERNOON,STREET,SEX_CRIME,F,43,2
AFTERNOON,STREET,SEX_CRIME,F,44,1
AFTERNOON,STREET,SEX_CRIME,F,45,6
AFTERNOON,STREET,SEX_CRIME,F,46,4
AFTERNOON,STREET,SEX_CRIME,F,47,6
AFTERNOON,STREET,SEX_CRIME,F,48,3
AFTERNOON,STREET,SEX_CRIME,F,49,2
AFTERNOON,STREET,SEX_CRIME,F,50,3
AFTERNOON,STREET,SEX_CRIME,F,51,5
AFTERNOON,STREET,SEX_CRIME,F,52,1
AFTERNOON,STREET,SEX_CRIME,F,53,3
AFTERNOON,STREET,SEX_CRIME,F,54,1
AFTERNOON,STREET,SEX_CRIME,F,56,1
AFTERNOON,STREET,SEX_CRIME,F,57,3
AFTERNOON,STREET,SEX_CRIME,F,58,1
AFTERNOON,STREET,SEX_CRIME,F,59,1
AFTERNOON,STREET,SEX_CRIME,F,60,4
AFTERNOON,STREET,SEX_CRIME,F,61,1
AFTERNOON,STREET,SEX_CRIME,F,63,1
AFTERNOON,STREET,SEX_CRIME,F,64,1
AFTERNOON,STREET,SEX_CRIME,F,78,1
AFTERNOON,STREET,SEX_CRIME,M,10,3
AFTERNOON,STREET,SEX_CRIME,M,11,1
AFTERNOON,STREET,SEX_CRIME,M,12,3
AFTERNOON,STREET,SEX_CRIME,M,13,1
AFTERNOON,STREET,SEX_CRIME,M,14,2
AFTERNOON,STREET,SEX_CRIME,M,15,6
AFTERNOON,STREET,SEX_CRIME,M,16,8
AFTERNOON,STREET,SEX_CRIME,M,17,1
AFTERNOON,STREET,SEX_CRIME,M,19,1
AFTERNOON,STREET,SEX_CRIME,M,21,1
AFTERNOON,STREET,SEX_CRIME,M,23,2
AFTERNOON,STREET,SEX_CRIME,M,25,2
AFTERNOON,STREET,SEX_CRIME,M,26,1
AFTERNOON,STREET,SEX_CRIME,M,28,1
AFTERNOON,STREET,SEX_CRIME,M,29,2
AFTERNOON,STREET,SEX_CRIME,M,30,1
AFTERNOON,STREET,SEX_CRIME,M,31,3
AFTERNOON,STREET,SEX_CRIME,M,33,3
AFTERNOON,STREET,SEX_CRIME,M,33.73427719,12
AFTERNOON,STREET,SEX_CRIME,M,35,2
AFTERNOON,STREET,SEX_CRIME,M,37,2
AFTERNOON,STREET,SEX_CRIME,M,38,1
AFTERNOON,STREET,SEX_CRIME,M,39,1
AFTERNOON,STREET,SEX_CRIME,M,41,1
AFTERNOON,STREET,SEX_CRIME,M,42,1
AFTERNOON,STREET,SEX_CRIME,M,43,2
AFTERNOON,STREET,SEX_CRIME,M,47,1
AFTERNOON,STREET,SEX_CRIME,M,48,1
AFTERNOON,STREET,SEX_CRIME,M,49,1
AFTERNOON,STREET,SEX_CRIME,M,50,3
AFTERNOON,STREET,SEX_CRIME,M,51,1
AFTERNOON,STREET,SEX_CRIME,M,52,1
AFTERNOON,STREET,SEX_CRIME,M,56,1
AFTERNOON,STREET,SEX_CRIME,M,59,1
AFTERNOON,STREET,SEX_CRIME,M,63,1
AFTERNOON,STREET,SEX_CRIME,M,77,1
AFTERNOON,STREET,VANDALISM,F,15,11
AFTERNOON,STREET,VANDALISM,F,17,2
AFTERNOON,STREET,VANDALISM,F,18,1
AFTERNOON,STREET,VANDALISM,F,19,4
AFTERNOON,STREET,VANDALISM,F,20,11
AFTERNOON,STREET,VANDALISM,F,21,6
AFTERNOON,STREET,VANDALISM,F,22,16
AFTERNOON,STREET,VANDALISM,F,23,17
AFTERNOON,STREET,VANDALISM,F,24,12
AFTERNOON,STREET,VANDALISM,F,25,18
AFTERNOON,STREET,VANDALISM,F,26,15
AFTERNOON,STREET,VANDALISM,F,27,9
AFTERNOON,STREET,VANDALISM,F,28,20
AFTERNOON,STREET,VANDALISM,F,29,22
AFTERNOON,STREET,VANDALISM,F,30,15
AFTERNOON,STREET,VANDALISM,F,31,13
AFTERNOON,STREET,VANDALISM,F,32,18
AFTERNOON,STREET,VANDALISM,F,33,13
AFTERNOON,STREET,VANDALISM,F,33.73427719,40
AFTERNOON,STREET,VANDALISM,F,34,22
AFTERNOON,STREET,VANDALISM,F,35,15
AFTERNOON,STREET,VANDALISM,F,36,23
AFTERNOON,STREET,VANDALISM,F,37,19
AFTERNOON,STREET,VANDALISM,F,38,10
AFTERNOON,STREET,VANDALISM,F,39,13
AFTERNOON,STREET,VANDALISM,F,40,17
AFTERNOON,STREET,VANDALISM,F,41,12
AFTERNOON,STREET,VANDALISM,F,42,15
AFTERNOON,STREET,VANDALISM,F,43,8
AFTERNOON,STREET,VANDALISM,F,44,15
AFTERNOON,STREET,VANDALISM,F,45,11
AFTERNOON,STREET,VANDALISM,F,46,16
AFTERNOON,STREET,VANDALISM,F,47,12
AFTERNOON,STREET,VANDALISM,F,48,15
AFTERNOON,STREET,VANDALISM,F,49,12
AFTERNOON,STREET,VANDALISM,F,50,10
AFTERNOON,STREET,VANDALISM,F,51,8
AFTERNOON,STREET,VANDALISM,F,52,6
AFTERNOON,STREET,VANDALISM,F,53,15
AFTERNOON,STREET,VANDALISM,F,54,13
AFTERNOON,STREET,VANDALISM,F,55,8
AFTERNOON,STREET,VANDALISM,F,56,5
AFTERNOON,STREET,VANDALISM,F,57,9
AFTERNOON,STREET,VANDALISM,F,58,6
AFTERNOON,STREET,VANDALISM,F,59,6
AFTERNOON,STREET,VANDALISM,F,60,8
AFTERNOON,STREET,VANDALISM,F,61,8
AFTERNOON,STREET,VANDALISM,F,62,7
AFTERNOON,STREET,VANDALISM,F,63,5
AFTERNOON,STREET,VANDALISM,F,64,6
AFTERNOON,STREET,VANDALISM,F,65,5
AFTERNOON,STREET,VANDALISM,F,66,5
AFTERNOON,STREET,VANDALISM,F,67,3
AFTERNOON,STREET,VANDALISM,F,68,3
AFTERNOON,STREET,VANDALISM,F,69,5
AFTERNOON,STREET,VANDALISM,F,70,1
AFTERNOON,STREET,VANDALISM,F,71,1
AFTERNOON,STREET,VANDALISM,F,72,2
AFTERNOON,STREET,VANDALISM,F,75,1
AFTERNOON,STREET,VANDALISM,F,77,1
AFTERNOON,STREET,VANDALISM,F,78,1
AFTERNOON,STREET,VANDALISM,F,82,1
AFTERNOON,STREET,VANDALISM,F,86,1
AFTERNOON,STREET,VANDALISM,F,99,1
AFTERNOON,STREET,VANDALISM,M,10,1
AFTERNOON,STREET,VANDALISM,M,15,75
AFTERNOON,STREET,VANDALISM,M,17,2
AFTERNOON,STREET,VANDALISM,M,18,2
AFTERNOON,STREET,VANDALISM,M,19,7
AFTERNOON,STREET,VANDALISM,M,20,9
AFTERNOON,STREET,VANDALISM,M,21,6
AFTERNOON,STREET,VANDALISM,M,22,18
AFTERNOON,STREET,VANDALISM,M,23,15
AFTERNOON,STREET,VANDALISM,M,24,14
AFTERNOON,STREET,VANDALISM,M,25,22
AFTERNOON,STREET,VANDALISM,M,26,19
AFTERNOON,STREET,VANDALISM,M,27,18
AFTERNOON,STREET,VANDALISM,M,28,16
AFTERNOON,STREET,VANDALISM,M,29,18
AFTERNOON,STREET,VANDALISM,M,30,16
AFTERNOON,STREET,VANDALISM,M,31,17
AFTERNOON,STREET,VANDALISM,M,32,21
AFTERNOON,STREET,VANDALISM,M,33,18
AFTERNOON,STREET,VANDALISM,M,33.73427719,169
AFTERNOON,STREET,VANDALISM,M,34,23
AFTERNOON,STREET,VANDALISM,M,35,10
AFTERNOON,STREET,VANDALISM,M,36,17
AFTERNOON,STREET,VANDALISM,M,37,13
AFTERNOON,STREET,VANDALISM,M,38,17
AFTERNOON,STREET,VANDALISM,M,39,14
AFTERNOON,STREET,VANDALISM,M,40,19
AFTERNOON,STREET,VANDALISM,M,41,15
AFTERNOON,STREET,VANDALISM,M,42,18
AFTERNOON,STREET,VANDALISM,M,43,13
AFTERNOON,STREET,VANDALISM,M,44,18
AFTERNOON,STREET,VANDALISM,M,45,21
AFTERNOON,STREET,VANDALISM,M,46,18
AFTERNOON,STREET,VANDALISM,M,47,15
AFTERNOON,STREET,VANDALISM,M,48,17
AFTERNOON,STREET,VANDALISM,M,49,11
AFTERNOON,STREET,VANDALISM,M,50,17
AFTERNOON,STREET,VANDALISM,M,51,16
AFTERNOON,STREET,VANDALISM,M,52,15
AFTERNOON,STREET,VANDALISM,M,53,17
AFTERNOON,STREET,VANDALISM,M,54,15
AFTERNOON,STREET,VANDALISM,M,55,13
AFTERNOON,STREET,VANDALISM,M,56,10
AFTERNOON,STREET,VANDALISM,M,57,14
AFTERNOON,STREET,VANDALISM,M,58,11
AFTERNOON,STREET,VANDALISM,M,59,17
AFTERNOON,STREET,VANDALISM,M,60,10
AFTERNOON,STREET,VANDALISM,M,61,10
AFTERNOON,STREET,VANDALISM,M,62,6
AFTERNOON,STREET,VANDALISM,M,63,2
AFTERNOON,STREET,VANDALISM,M,64,15
AFTERNOON,STREET,VANDALISM,M,65,6
AFTERNOON,STREET,VANDALISM,M,66,7
AFTERNOON,STREET,VANDALISM,M,67,4
AFTERNOON,STREET,VANDALISM,M,68,7
AFTERNOON,STREET,VANDALISM,M,69,7
AFTERNOON,STREET,VANDALISM,M,70,1
AFTERNOON,STREET,VANDALISM,M,71,4
AFTERNOON,STREET,VANDALISM,M,72,3
AFTERNOON,STREET,VANDALISM,M,73,3
AFTERNOON,STREET,VANDALISM,M,74,1
AFTERNOON,STREET,VANDALISM,M,75,1
AFTERNOON,STREET,VANDALISM,M,76,3
AFTERNOON,STREET,VANDALISM,M,77,2
AFTERNOON,STREET,VANDALISM,M,78,1
AFTERNOON,STREET,VANDALISM,M,80,1
AFTERNOON,STREET,VANDALISM,M,81,1
AFTERNOON,STREET,VANDALISM,M,82,2
AFTERNOON,STREET,VANDALISM,M,83,1
AFTERNOON,STREET,VIOLENCE,F,10,8
AFTERNOON,STREET,VIOLENCE,F,11,7
AFTERNOON,STREET,VIOLENCE,F,12,22
AFTERNOON,STREET,VIOLENCE,F,13,43
AFTERNOON,STREET,VIOLENCE,F,14,40
AFTERNOON,STREET,VIOLENCE,F,15,90
AFTERNOON,STREET,VIOLENCE,F,16,67
AFTERNOON,STREET,VIOLENCE,F,17,50
AFTERNOON,STREET,VIOLENCE,F,18,83
AFTERNOON,STREET,VIOLENCE,F,19,68
AFTERNOON,STREET,VIOLENCE,F,20,89
AFTERNOON,STREET,VIOLENCE,F,21,103
AFTERNOON,STREET,VIOLENCE,F,22,88
AFTERNOON,STREET,VIOLENCE,F,23,88
AFTERNOON,STREET,VIOLENCE,F,24,107
AFTERNOON,STREET,VIOLENCE,F,25,99
AFTERNOON,STREET,VIOLENCE,F,26,104
AFTERNOON,STREET,VIOLENCE,F,27,94
AFTERNOON,STREET,VIOLENCE,F,28,90
AFTERNOON,STREET,VIOLENCE,F,29,97
AFTERNOON,STREET,VIOLENCE,F,30,68
AFTERNOON,STREET,VIOLENCE,F,31,89
AFTERNOON,STREET,VIOLENCE,F,32,75
AFTERNOON,STREET,VIOLENCE,F,33,64
AFTERNOON,STREET,VIOLENCE,F,33.73427719,133
AFTERNOON,STREET,VIOLENCE,F,34,84
AFTERNOON,STREET,VIOLENCE,F,35,74
AFTERNOON,STREET,VIOLENCE,F,36,73
AFTERNOON,STREET,VIOLENCE,F,37,59
AFTERNOON,STREET,VIOLENCE,F,38,54
AFTERNOON,STREET,VIOLENCE,F,39,62
AFTERNOON,STREET,VIOLENCE,F,40,53
AFTERNOON,STREET,VIOLENCE,F,41,60
AFTERNOON,STREET,VIOLENCE,F,42,50
AFTERNOON,STREET,VIOLENCE,F,43,45
AFTERNOON,STREET,VIOLENCE,F,44,44
AFTERNOON,STREET,VIOLENCE,F,45,55
AFTERNOON,STREET,VIOLENCE,F,46,65
AFTERNOON,STREET,VIOLENCE,F,47,60
AFTERNOON,STREET,VIOLENCE,F,48,56
AFTERNOON,STREET,VIOLENCE,F,49,41
AFTERNOON,STREET,VIOLENCE,F,50,54
AFTERNOON,STREET,VIOLENCE,F,51,44
AFTERNOON,STREET,VIOLENCE,F,52,38
AFTERNOON,STREET,VIOLENCE,F,53,39
AFTERNOON,STREET,VIOLENCE,F,54,43
AFTERNOON,STREET,VIOLENCE,F,55,32
AFTERNOON,STREET,VIOLENCE,F,56,31
AFTERNOON,STREET,VIOLENCE,F,57,26
AFTERNOON,STREET,VIOLENCE,F,58,25
AFTERNOON,STREET,VIOLENCE,F,59,30
AFTERNOON,STREET,VIOLENCE,F,60,23
AFTERNOON,STREET,VIOLENCE,F,61,31
AFTERNOON,STREET,VIOLENCE,F,62,11
AFTERNOON,STREET,VIOLENCE,F,63,13
AFTERNOON,STREET,VIOLENCE,F,64,12
AFTERNOON,STREET,VIOLENCE,F,65,9
AFTERNOON,STREET,VIOLENCE,F,66,9
AFTERNOON,STREET,VIOLENCE,F,67,14
AFTERNOON,STREET,VIOLENCE,F,68,5
AFTERNOON,STREET,VIOLENCE,F,69,5
AFTERNOON,STREET,VIOLENCE,F,70,6
AFTERNOON,STREET,VIOLENCE,F,71,8
AFTERNOON,STREET,VIOLENCE,F,72,3
AFTERNOON,STREET,VIOLENCE,F,73,4
AFTERNOON,STREET,VIOLENCE,F,74,5
AFTERNOON,STREET,VIOLENCE,F,75,2
AFTERNOON,STREET,VIOLENCE,F,76,3
AFTERNOON,STREET,VIOLENCE,F,77,2
AFTERNOON,STREET,VIOLENCE,F,78,1
AFTERNOON,STREET,VIOLENCE,F,80,2
AFTERNOON,STREET,VIOLENCE,F,82,1
AFTERNOON,STREET,VIOLENCE,F,88,1
AFTERNOON,STREET,VIOLENCE,F,89,1
AFTERNOON,STREET,VIOLENCE,F,91,1
AFTERNOON,STREET,VIOLENCE,F,99,1
AFTERNOON,STREET,VIOLENCE,M,10,10
AFTERNOON,STREET,VIOLENCE,M,11,8
AFTERNOON,STREET,VIOLENCE,M,12,23
AFTERNOON,STREET,VIOLENCE,M,13,34
AFTERNOON,STREET,VIOLENCE,M,14,45
AFTERNOON,STREET,VIOLENCE,M,15,218
AFTERNOON,STREET,VIOLENCE,M,16,80
AFTERNOON,STREET,VIOLENCE,M,17,93
AFTERNOON,STREET,VIOLENCE,M,18,78
AFTERNOON,STREET,VIOLENCE,M,19,105
AFTERNOON,STREET,VIOLENCE,M,20,84
AFTERNOON,STREET,VIOLENCE,M,21,92
AFTERNOON,STREET,VIOLENCE,M,22,82
AFTERNOON,STREET,VIOLENCE,M,23,100
AFTERNOON,STREET,VIOLENCE,M,24,117
AFTERNOON,STREET,VIOLENCE,M,25,97
AFTERNOON,STREET,VIOLENCE,M,26,111
AFTERNOON,STREET,VIOLENCE,M,27,93
AFTERNOON,STREET,VIOLENCE,M,28,99
AFTERNOON,STREET,VIOLENCE,M,29,89
AFTERNOON,STREET,VIOLENCE,M,30,101
AFTERNOON,STREET,VIOLENCE,M,31,97
AFTERNOON,STREET,VIOLENCE,M,32,97
AFTERNOON,STREET,VIOLENCE,M,33,85
AFTERNOON,STREET,VIOLENCE,M,33.73427719,345
AFTERNOON,STREET,VIOLENCE,M,34,82
AFTERNOON,STREET,VIOLENCE,M,35,75
AFTERNOON,STREET,VIOLENCE,M,36,84
AFTERNOON,STREET,VIOLENCE,M,37,77
AFTERNOON,STREET,VIOLENCE,M,38,90
AFTERNOON,STREET,VIOLENCE,M,39,82
AFTERNOON,STREET,VIOLENCE,M,40,60
AFTERNOON,STREET,VIOLENCE,M,41,60
AFTERNOON,STREET,VIOLENCE,M,42,67
AFTERNOON,STREET,VIOLENCE,M,43,75
AFTERNOON,STREET,VIOLENCE,M,44,49
AFTERNOON,STREET,VIOLENCE,M,45,59
AFTERNOON,STREET,VIOLENCE,M,46,81
AFTERNOON,STREET,VIOLENCE,M,47,68
AFTERNOON,STREET,VIOLENCE,M,48,58
AFTERNOON,STREET,VIOLENCE,M,49,67
AFTERNOON,STREET,VIOLENCE,M,50,71
AFTERNOON,STREET,VIOLENCE,M,51,74
AFTERNOON,STREET,VIOLENCE,M,52,61
AFTERNOON,STREET,VIOLENCE,M,53,61
AFTERNOON,STREET,VIOLENCE,M,54,76
AFTERNOON,STREET,VIOLENCE,M,55,62
AFTERNOON,STREET,VIOLENCE,M,56,63
AFTERNOON,STREET,VIOLENCE,M,57,57
AFTERNOON,STREET,VIOLENCE,M,58,59
AFTERNOON,STREET,VIOLENCE,M,59,45
AFTERNOON,STREET,VIOLENCE,M,60,43
AFTERNOON,STREET,VIOLENCE,M,61,47
AFTERNOON,STREET,VIOLENCE,M,62,41
AFTERNOON,STREET,VIOLENCE,M,63,31
AFTERNOON,STREET,VIOLENCE,M,64,27
AFTERNOON,STREET,VIOLENCE,M,65,21
AFTERNOON,STREET,VIOLENCE,M,66,17
AFTERNOON,STREET,VIOLENCE,M,67,18
AFTERNOON,STREET,VIOLENCE,M,68,15
AFTERNOON,STREET,VIOLENCE,M,69,22
AFTERNOON,STREET,VIOLENCE,M,70,13
AFTERNOON,STREET,VIOLENCE,M,71,14
AFTERNOON,STREET,VIOLENCE,M,72,9
AFTERNOON,STREET,VIOLENCE,M,73,7
AFTERNOON,STREET,VIOLENCE,M,74,2
AFTERNOON,STREET,VIOLENCE,M,75,5
AFTERNOON,STREET,VIOLENCE,M,76,4
AFTERNOON,STREET,VIOLENCE,M,77,5
AFTERNOON,STREET,VIOLENCE,M,78,1
AFTERNOON,STREET,VIOLENCE,M,79,2
AFTERNOON,STREET,VIOLENCE,M,80,1
AFTERNOON,STREET,VIOLENCE,M,82,1
AFTERNOON,STREET,VIOLENCE,M,83,1
AFTERNOON,STREET,VIOLENCE,M,86,3
AFTERNOON,STREET,VIOLENCE,M,88,1
AFTERNOON,STREET,VIOLENCE,M,89,1
AFTERNOON,STREET,VIOLENCE,M,91,1
AFTERNOON,STREET,VIOLENCE,M,99,1
AFTERNOON,VEHICLE,CRIME_AGAINST_COMMUNITY,F,19,1
AFTERNOON,VEHICLE,CRIME_AGAINST_COMMUNITY,F,25,1
AFTERNOON,VEHICLE,CRIME_AGAINST_COMMUNITY,F,42,1
AFTERNOON,VEHICLE,CRIME_AGAINST_COMMUNITY,M,33.73427719,2
AFTERNOON,VEHICLE,MURDER,M,24,1
AFTERNOON,VEHICLE,MURDER,M,35,1
AFTERNOON,VEHICLE,ROBBERY,F,18,1
AFTERNOON,VEHICLE,ROBBERY,F,21,2
AFTERNOON,VEHICLE,ROBBERY,F,22,3
AFTERNOON,VEHICLE,ROBBERY,F,23,3
AFTERNOON,VEHICLE,ROBBERY,F,25,1
AFTERNOON,VEHICLE,ROBBERY,F,26,3
AFTERNOON,VEHICLE,ROBBERY,F,28,2
AFTERNOON,VEHICLE,ROBBERY,F,29,3
AFTERNOON,VEHICLE,ROBBERY,F,30,1
AFTERNOON,VEHICLE,ROBBERY,F,31,2
AFTERNOON,VEHICLE,ROBBERY,F,32,1
AFTERNOON,VEHICLE,ROBBERY,F,33,1
AFTERNOON,VEHICLE,ROBBERY,F,34,2
AFTERNOON,VEHICLE,ROBBERY,F,36,1
AFTERNOON,VEHICLE,ROBBERY,F,38,4
AFTERNOON,VEHICLE,ROBBERY,F,39,2
AFTERNOON,VEHICLE,ROBBERY,F,40,3
AFTERNOON,VEHICLE,ROBBERY,F,44,1
AFTERNOON,VEHICLE,ROBBERY,F,45,4
AFTERNOON,VEHICLE,ROBBERY,F,46,1
AFTERNOON,VEHICLE,ROBBERY,F,47,1
AFTERNOON,VEHICLE,ROBBERY,F,49,3
AFTERNOON,VEHICLE,ROBBERY,F,50,1
AFTERNOON,VEHICLE,ROBBERY,F,52,2
AFTERNOON,VEHICLE,ROBBERY,F,53,3
AFTERNOON,VEHICLE,ROBBERY,F,54,1
AFTERNOON,VEHICLE,ROBBERY,F,57,1
AFTERNOON,VEHICLE,ROBBERY,F,58,1
AFTERNOON,VEHICLE,ROBBERY,F,59,1
AFTERNOON,VEHICLE,ROBBERY,F,62,1
AFTERNOON,VEHICLE,ROBBERY,F,63,1
AFTERNOON,VEHICLE,ROBBERY,F,64,1
AFTERNOON,VEHICLE,ROBBERY,F,65,1
AFTERNOON,VEHICLE,ROBBERY,F,71,3
AFTERNOON,VEHICLE,ROBBERY,F,74,1
AFTERNOON,VEHICLE,ROBBERY,F,90,1
AFTERNOON,VEHICLE,ROBBERY,M,15,1
AFTERNOON,VEHICLE,ROBBERY,M,20,2
AFTERNOON,VEHICLE,ROBBERY,M,21,2
AFTERNOON,VEHICLE,ROBBERY,M,23,2
AFTERNOON,VEHICLE,ROBBERY,M,24,2
AFTERNOON,VEHICLE,ROBBERY,M,25,2
AFTERNOON,VEHICLE,ROBBERY,M,26,2
AFTERNOON,VEHICLE,ROBBERY,M,27,3
AFTERNOON,VEHICLE,ROBBERY,M,28,2
AFTERNOON,VEHICLE,ROBBERY,M,29,4
AFTERNOON,VEHICLE,ROBBERY,M,30,5
AFTERNOON,VEHICLE,ROBBERY,M,31,1
AFTERNOON,VEHICLE,ROBBERY,M,32,4
AFTERNOON,VEHICLE,ROBBERY,M,33,2
AFTERNOON,VEHICLE,ROBBERY,M,33.73427719,1
AFTERNOON,VEHICLE,ROBBERY,M,34,2
AFTERNOON,VEHICLE,ROBBERY,M,35,2
AFTERNOON,VEHICLE,ROBBERY,M,36,6
AFTERNOON,VEHICLE,ROBBERY,M,37,3
AFTERNOON,VEHICLE,ROBBERY,M,38,2
AFTERNOON,VEHICLE,ROBBERY,M,39,2
AFTERNOON,VEHICLE,ROBBERY,M,40,3
AFTERNOON,VEHICLE,ROBBERY,M,41,1
AFTERNOON,VEHICLE,ROBBERY,M,42,2
AFTERNOON,VEHICLE,ROBBERY,M,43,2
AFTERNOON,VEHICLE,ROBBERY,M,45,2
AFTERNOON,VEHICLE,ROBBERY,M,46,3
AFTERNOON,VEHICLE,ROBBERY,M,47,1
AFTERNOON,VEHICLE,ROBBERY,M,48,2
AFTERNOON,VEHICLE,ROBBERY,M,49,3
AFTERNOON,VEHICLE,ROBBERY,M,52,4
AFTERNOON,VEHICLE,ROBBERY,M,53,2
AFTERNOON,VEHICLE,ROBBERY,M,54,1
AFTERNOON,VEHICLE,ROBBERY,M,55,3
AFTERNOON,VEHICLE,ROBBERY,M,57,1
AFTERNOON,VEHICLE,ROBBERY,M,59,2
AFTERNOON,VEHICLE,ROBBERY,M,61,1
AFTERNOON,VEHICLE,ROBBERY,M,62,1
AFTERNOON,VEHICLE,ROBBERY,M,64,1
AFTERNOON,VEHICLE,ROBBERY,M,65,2
AFTERNOON,VEHICLE,ROBBERY,M,66,1
AFTERNOON,VEHICLE,ROBBERY,M,67,1
AFTERNOON,VEHICLE,ROBBERY,M,70,1
AFTERNOON,VEHICLE,ROBBERY,M,71,2
AFTERNOON,VEHICLE,ROBBERY,M,73,1
AFTERNOON,VEHICLE,ROBBERY,M,78,1
AFTERNOON,VEHICLE,ROBBERY,M,86,1
AFTERNOON,VEHICLE,SEX_CRIME,F,12,1
AFTERNOON,VEHICLE,SEX_CRIME,F,13,1
AFTERNOON,VEHICLE,SEX_CRIME,F,14,1
AFTERNOON,VEHICLE,SEX_CRIME,F,15,1
AFTERNOON,VEHICLE,SEX_CRIME,F,16,3
AFTERNOON,VEHICLE,SEX_CRIME,F,18,1
AFTERNOON,VEHICLE,SEX_CRIME,F,22,2
AFTERNOON,VEHICLE,SEX_CRIME,F,25,1
AFTERNOON,VEHICLE,SEX_CRIME,F,29,1
AFTERNOON,VEHICLE,SEX_CRIME,F,38,1
AFTERNOON,VEHICLE,SEX_CRIME,F,51,1
AFTERNOON,VEHICLE,SEX_CRIME,F,56,1
AFTERNOON,VEHICLE,VANDALISM,F,15,8
AFTERNOON,VEHICLE,VANDALISM,F,17,1
AFTERNOON,VEHICLE,VANDALISM,F,18,4
AFTERNOON,VEHICLE,VANDALISM,F,19,18
AFTERNOON,VEHICLE,VANDALISM,F,20,17
AFTERNOON,VEHICLE,VANDALISM,F,21,23
AFTERNOON,VEHICLE,VANDALISM,F,22,28
AFTERNOON,VEHICLE,VANDALISM,F,23,46
AFTERNOON,VEHICLE,VANDALISM,F,24,44
AFTERNOON,VEHICLE,VANDALISM,F,25,45
AFTERNOON,VEHICLE,VANDALISM,F,26,43
AFTERNOON,VEHICLE,VANDALISM,F,27,38
AFTERNOON,VEHICLE,VANDALISM,F,28,50
AFTERNOON,VEHICLE,VANDALISM,F,29,36
AFTERNOON,VEHICLE,VANDALISM,F,30,32
AFTERNOON,VEHICLE,VANDALISM,F,31,33
AFTERNOON,VEHICLE,VANDALISM,F,32,34
AFTERNOON,VEHICLE,VANDALISM,F,33,38
AFTERNOON,VEHICLE,VANDALISM,F,33.73427719,14
AFTERNOON,VEHICLE,VANDALISM,F,34,35
AFTERNOON,VEHICLE,VANDALISM,F,35,35
AFTERNOON,VEHICLE,VANDALISM,F,36,34
AFTERNOON,VEHICLE,VANDALISM,F,37,39
AFTERNOON,VEHICLE,VANDALISM,F,38,21
AFTERNOON,VEHICLE,VANDALISM,F,39,36
AFTERNOON,VEHICLE,VANDALISM,F,40,28
AFTERNOON,VEHICLE,VANDALISM,F,41,29
AFTERNOON,VEHICLE,VANDALISM,F,42,21
AFTERNOON,VEHICLE,VANDALISM,F,43,31
AFTERNOON,VEHICLE,VANDALISM,F,44,21
AFTERNOON,VEHICLE,VANDALISM,F,45,21
AFTERNOON,VEHICLE,VANDALISM,F,46,18
AFTERNOON,VEHICLE,VANDALISM,F,47,31
AFTERNOON,VEHICLE,VANDALISM,F,48,23
AFTERNOON,VEHICLE,VANDALISM,F,49,22
AFTERNOON,VEHICLE,VANDALISM,F,50,35
AFTERNOON,VEHICLE,VANDALISM,F,51,21
AFTERNOON,VEHICLE,VANDALISM,F,52,34
AFTERNOON,VEHICLE,VANDALISM,F,53,22
AFTERNOON,VEHICLE,VANDALISM,F,54,18
AFTERNOON,VEHICLE,VANDALISM,F,55,17
AFTERNOON,VEHICLE,VANDALISM,F,56,15
AFTERNOON,VEHICLE,VANDALISM,F,57,21
AFTERNOON,VEHICLE,VANDALISM,F,58,26
AFTERNOON,VEHICLE,VANDALISM,F,59,29
AFTERNOON,VEHICLE,VANDALISM,F,60,8
AFTERNOON,VEHICLE,VANDALISM,F,61,16
AFTERNOON,VEHICLE,VANDALISM,F,62,10
AFTERNOON,VEHICLE,VANDALISM,F,63,12
AFTERNOON,VEHICLE,VANDALISM,F,64,8
AFTERNOON,VEHICLE,VANDALISM,F,65,13
AFTERNOON,VEHICLE,VANDALISM,F,66,9
AFTERNOON,VEHICLE,VANDALISM,F,67,12
AFTERNOON,VEHICLE,VANDALISM,F,68,3
AFTERNOON,VEHICLE,VANDALISM,F,69,9
AFTERNOON,VEHICLE,VANDALISM,F,70,4
AFTERNOON,VEHICLE,VANDALISM,F,71,2
AFTERNOON,VEHICLE,VANDALISM,F,72,2
AFTERNOON,VEHICLE,VANDALISM,F,73,1
AFTERNOON,VEHICLE,VANDALISM,F,74,3
AFTERNOON,VEHICLE,VANDALISM,F,75,2
AFTERNOON,VEHICLE,VANDALISM,F,76,3
AFTERNOON,VEHICLE,VANDALISM,F,77,1
AFTERNOON,VEHICLE,VANDALISM,F,78,2
AFTERNOON,VEHICLE,VANDALISM,F,79,1
AFTERNOON,VEHICLE,VANDALISM,F,81,1
AFTERNOON,VEHICLE,VANDALISM,F,82,1
AFTERNOON,VEHICLE,VANDALISM,F,85,1
AFTERNOON,VEHICLE,VANDALISM,F,88,1
AFTERNOON,VEHICLE,VANDALISM,M,15,35
AFTERNOON,VEHICLE,VANDALISM,M,16,1
AFTERNOON,VEHICLE,VANDALISM,M,18,2
AFTERNOON,VEHICLE,VANDALISM,M,19,9
